FROM_STOP_ID,TO_STOP_ID,TRAVEL_TIME
STP70026,STP66121,155
STP70026,STP66273,138
STP70026,STP66307,56
STP70026,STP66419,505
STP70026,STP66572,141
STP70026,STP66649,489
STP70026,STP66756,514
STP70026,STP67121,144
STP70026,STP67261,12
STP70026,STP67306,487
STP70026,STP67469,154
STP70026,STP67588,150
STP70026,STP67689,497
STP70026,STP67850,36
STP70026,STP67867,496
STP70026,STP67872,7
STP70026,STP67962,515
STP70026,STP68012,488
STP70026,STP68071,25
STP70026,STP68310,505
STP70026,STP68366,498
STP70026,STP68418,132
STP70026,STP68482,21
STP70026,STP68587,521
STP70026,STP68664,17
STP70026,STP68791,31
STP70026,STP68814,28
STP70026,STP68816,141
STP70026,STP68819,507
STP70026,STP68855,139
STP70026,STP68973,26
STP70026,STP69025,138
STP70026,STP69112,12
STP70026,STP69122,146
STP70026,STP69214,502
STP70026,STP69217,525
STP70026,STP69242,516
STP70026,STP69244,24
STP70026,STP69273,523
STP70026,STP69281,134
STP70026,STP69288,15
STP70026,STP69307,124
STP70026,STP69310,496
STP70026,STP69339,506
STP70026,STP69342,140
STP70026,STP69343,516
STP70026,STP69350,18
STP70026,STP69424,512
STP70026,STP69459,144
STP70026,STP69504,35
STP70026,STP69538,499
STP70026,STP69545,493
STP70026,STP69566,516
STP70026,STP69567,23
STP70026,STP69584,512
STP70026,STP69593,18
STP70026,STP69598,519
STP70026,STP69604,519
STP70026,STP69612,521
STP70026,STP69621,494
STP70026,STP69625,526
STP70026,STP69650,512
STP70026,STP69661,522
STP70026,STP69664,131
STP70026,STP69668,27
STP70026,STP69677,144
STP70026,STP69710,12
STP70026,STP69715,507
STP70026,STP69759,138
STP70026,STP69795,507
STP70026,STP69799,517
STP70026,STP69824,30
STP70026,STP69828,144
STP70026,STP69835,19
STP70026,STP69842,513
STP70026,STP69846,29
STP70026,STP69857,16
STP70026,STP69873,501
STP70026,STP69890,143
STP70026,STP69892,140
STP70026,STP69894,498
STP70026,STP69898,493
STP70026,STP69910,510
STP70026,STP69921,135
STP70026,STP69923,501
STP70026,STP69927,137
STP70026,STP69934,509
STP70026,STP69940,522
STP70026,STP69943,512
STP70026,STP69946,137
STP70026,STP69963,503
STP70026,STP69964,36
STP70026,STP69973,35
STP70026,STP69984,508
STP70026,STP69989,134
STP70026,STP70001,13
STP70026,STP70008,7
STP70026,STP70024,501
STP70026,STP70026,0
STP70026,STP70030,515
STP70026,STP70055,499
STP70026,STP70067,504
STP70026,STP70072,4
STP70026,STP70073,498
STP70026,STP70076,139
STP70026,STP70082,152
STP70026,STP70102,526
STP70026,STP70122,510
STP70026,STP70144,498
STP70026,STP70151,29
STP70026,STP70173,498
STP70026,STP70178,22
STP70026,STP70189,20
STP70026,STP70197,500
STP70026,STP70200,523
STP70026,STP70202,519
STP70026,STP70203,514
STP70026,STP70206,514
STP70026,STP70208,522
STP70026,STP70211,33
STP70026,STP70227,505
STP70026,STP70228,508
STP70026,STP70240,527
STP70026,STP70252,134
STP70026,STP70255,514
STP70026,STP70258,30
STP70026,STP70259,31
STP70026,STP70261,30
STP70026,STP70265,151
STP70026,STP70267,27
STP70026,STP70274,22
STP70026,STP70275,515
STP70026,STP70277,496
STP70026,STP70286,19
STP70026,STP70301,521
STP70026,STP70309,141
STP70026,STP70311,36
STP70026,STP70326,137
STP70026,STP70335,17
STP70026,STP70336,543
STP70026,STP70348,35
STP70026,STP70355,518
STP70026,STP70359,499
STP70026,STP70366,521
STP70026,STP70387,505
STP70026,STP70390,19
STP70026,STP70398,140
STP70026,STP70400,500
STP70026,STP70406,507
STP70026,STP70412,16
STP70026,STP70415,30
STP70026,STP70434,122
STP70026,STP70446,19
STP70026,STP70451,508
STP70026,STP70488,141
STP70026,STP70489,18
STP70026,STP70495,129
STP70026,STP70498,32
STP70026,STP70501,144
STP70026,STP70503,23
STP70026,STP70506,511
STP70026,STP70513,20
STP70026,STP70525,518
STP70026,STP70529,24
STP70026,STP70533,18
STP70026,STP70535,495
STP70026,STP70539,498
STP70026,STP70565,506
STP70026,STP70566,505
STP70026,STP70573,494
STP70026,STP70598,522
STP70026,STP70611,35
STP70026,STP70628,33
STP70026,STP70644,17
STP70026,STP70664,511
STP70026,STP70674,499
STP70026,STP70679,32
STP70026,STP70687,129
STP70026,STP70693,30
STP70026,STP70728,512
STP70030,DEP10001,499
STP70030,DEP10022,33
STP70030,DEP25005,21
STP70030,DEP35024,441
STP70030,DEP45024,499
STP70030,DEP50002,441
STP70030,STP62369,41
STP70030,STP62829,449
STP70030,STP63844,42
STP70030,STP63889,14
STP70030,STP64338,448
STP70030,STP64718,24
STP70030,STP65581,492
STP70030,STP65701,31
STP70030,STP66082,27
STP70030,STP66121,444
STP70030,STP66273,433
STP70030,STP66307,460
STP70030,STP66419,29
STP70030,STP66572,455
STP70030,STP66649,47
STP70030,STP66756,2
STP70030,STP67121,420
STP70030,STP67261,515
STP70030,STP67306,48
STP70030,STP67469,446
STP70030,STP67588,430
STP70030,STP67689,29
STP70030,STP67850,476
STP70030,STP67867,32
STP70030,STP67872,504
STP70030,STP67962,40
STP70030,STP68012,46
STP70030,STP68071,496
STP70030,STP68310,24
STP70030,STP68366,36
STP70030,STP68418,441
STP70030,STP68482,494
STP70030,STP68587,19
STP70030,STP68664,496
STP70030,STP68791,484
STP70030,STP68814,495
STP70030,STP68816,450
STP70030,STP68819,49
STP70030,STP68855,452
STP70030,STP68973,489
STP70030,STP69025,447
STP70030,STP69112,500
STP70030,STP69122,431
STP70030,STP69214,31
STP70030,STP69217,50
STP70030,STP69242,38
STP70030,STP69244,492
STP70030,STP69273,20
STP70030,STP69281,440
STP70030,STP69288,498
STP70030,STP69307,433
STP70030,STP69310,42
STP70030,STP69339,25
STP70030,STP69342,425
STP70030,STP69343,23
STP70030,STP69350,495
STP70030,STP69424,27
STP70030,STP69459,449
STP70030,STP69504,491
STP70030,STP69538,49
STP70030,STP69545,43
STP70030,STP69566,21
STP70030,STP69567,491
STP70030,STP69584,36
STP70030,STP69593,500
STP70030,STP69598,24
STP70030,STP69604,44
STP70030,STP69612,46
STP70030,STP69621,51
STP70030,STP69625,8
STP70030,STP69650,19
STP70030,STP69661,9
STP70030,STP69664,429
STP70030,STP69668,487
STP70030,STP69677,434
STP70030,STP69710,500
STP70030,STP69715,26
STP70030,STP69759,436
STP70030,STP69795,27
STP70030,STP69799,23
STP70030,STP69824,486
STP70030,STP69828,452
STP70030,STP69835,496
STP70030,STP69842,32
STP70030,STP69846,487
STP70030,STP69857,501
STP70030,STP69873,30
STP70030,STP69890,428
STP70030,STP69892,451
STP70030,STP69894,49
STP70030,STP69898,46
STP70030,STP69910,50
STP70030,STP69921,420
STP70030,STP69923,26
STP70030,STP69927,439
STP70030,STP69934,46
STP70030,STP69940,25
STP70030,STP69943,8
STP70030,STP69946,422
STP70030,STP69963,30
STP70030,STP69964,492
STP70030,STP69973,493
STP70030,STP69984,25
STP70030,STP69989,439
STP70030,STP70001,503
STP70030,STP70008,509
STP70030,STP70024,51
STP70030,STP70026,507
STP70030,STP70030,0
STP70030,STP70055,31
STP70030,STP70067,34
STP70030,STP70072,508
STP70030,STP70073,40
STP70030,STP70076,449
STP70030,STP70082,448
STP70030,STP70102,8
STP70030,STP70122,48
STP70030,STP70144,32
STP70030,STP70151,504
STP70030,STP70173,30
STP70030,STP70178,496
STP70030,STP70189,496
STP70030,STP70197,37
STP70030,STP70200,29
STP70030,STP70202,10
STP70030,STP70203,25
STP70030,STP70206,25
STP70030,STP70208,47
STP70030,STP70211,489
STP70030,STP70227,40
STP70030,STP70228,18
STP70030,STP70240,8
STP70030,STP70252,437
STP70030,STP70255,16
STP70030,STP70258,482
STP70030,STP70259,481
STP70030,STP70261,482
STP70030,STP70265,449
STP70030,STP70267,494
STP70030,STP70274,493
STP70030,STP70275,22
STP70030,STP70277,44
STP70030,STP70286,503
STP70030,STP70301,14
STP70030,STP70309,426
STP70030,STP70311,485
STP70030,STP70326,433
STP70030,STP70335,499
STP70030,STP70336,40
STP70030,STP70348,481
STP70030,STP70355,30
STP70030,STP70359,38
STP70030,STP70366,14
STP70030,STP70387,27
STP70030,STP70390,515
STP70030,STP70398,454
STP70030,STP70400,37
STP70030,STP70406,29
STP70030,STP70412,500
STP70030,STP70415,487
STP70030,STP70434,434
STP70030,STP70446,494
STP70030,STP70451,33
STP70030,STP70488,450
STP70030,STP70489,496
STP70030,STP70495,428
STP70030,STP70498,481
STP70030,STP70501,429
STP70030,STP70503,503
STP70030,STP70506,19
STP70030,STP70513,497
STP70030,STP70525,15
STP70030,STP70529,492
STP70030,STP70533,495
STP70030,STP70535,32
STP70030,STP70539,48
STP70030,STP70565,48
STP70030,STP70566,31
STP70030,STP70573,40
STP70030,STP70598,41
STP70030,STP70611,482
STP70030,STP70628,489
STP70030,STP70644,502
STP70030,STP70664,19
STP70030,STP70674,31
STP70030,STP70679,488
STP70030,STP70687,428
STP70030,STP70693,488
STP70030,STP70728,36
STP70055,DEP10001,482
STP70055,DEP10022,33
STP70055,DEP25005,17
STP70055,DEP35024,424
STP70055,DEP45024,482
STP70055,DEP50002,424
STP70055,STP62369,28
STP70055,STP62829,432
STP70055,STP63844,47
STP70055,STP63889,22
STP70055,STP64338,432
STP70055,STP64718,10
STP70055,STP65581,475
STP70055,STP65701,16
STP70055,STP66082,20
STP70055,STP66121,427
STP70055,STP66273,417
STP70055,STP66307,478
STP70055,STP66419,34
STP70055,STP66572,438
STP70055,STP66649,16
STP70055,STP66756,38
STP70055,STP67121,403
STP70055,STP67261,498
STP70055,STP67306,17
STP70055,STP67469,429
STP70055,STP67588,413
STP70055,STP67689,2
STP70055,STP67850,460
STP70055,STP67867,4
STP70055,STP67872,487
STP70055,STP67962,23
STP70055,STP68012,14
STP70055,STP68071,480
STP70055,STP68310,14
STP70055,STP68366,10
STP70055,STP68418,424
STP70055,STP68482,477
STP70055,STP68587,42
STP70055,STP68664,479
STP70055,STP68791,467
STP70055,STP68814,478
STP70055,STP68816,434
STP70055,STP68819,25
STP70055,STP68855,429
STP70055,STP68973,472
STP70055,STP69025,430
STP70055,STP69112,483
STP70055,STP69122,414
STP70055,STP69214,19
STP70055,STP69217,33
STP70055,STP69242,23
STP70055,STP69244,476
STP70055,STP69273,40
STP70055,STP69281,424
STP70055,STP69288,481
STP70055,STP69307,416
STP70055,STP69310,19
STP70055,STP69339,14
STP70055,STP69342,408
STP70055,STP69343,47
STP70055,STP69350,478
STP70055,STP69424,19
STP70055,STP69459,433
STP70055,STP69504,474
STP70055,STP69538,22
STP70055,STP69545,10
STP70055,STP69566,25
STP70055,STP69567,474
STP70055,STP69584,18
STP70055,STP69593,483
STP70055,STP69598,25
STP70055,STP69604,26
STP70055,STP69612,29
STP70055,STP69621,17
STP70055,STP69625,32
STP70055,STP69650,21
STP70055,STP69661,30
STP70055,STP69664,413
STP70055,STP69668,470
STP70055,STP69677,417
STP70055,STP69710,483
STP70055,STP69715,15
STP70055,STP69759,420
STP70055,STP69795,20
STP70055,STP69799,24
STP70055,STP69824,469
STP70055,STP69828,435
STP70055,STP69835,479
STP70055,STP69842,19
STP70055,STP69846,470
STP70055,STP69857,484
STP70055,STP69873,2
STP70055,STP69890,411
STP70055,STP69892,435
STP70055,STP69894,23
STP70055,STP69898,18
STP70055,STP69910,26
STP70055,STP69921,403
STP70055,STP69923,35
STP70055,STP69927,423
STP70055,STP69934,28
STP70055,STP69940,31
STP70055,STP69943,36
STP70055,STP69946,405
STP70055,STP69963,13
STP70055,STP69964,475
STP70055,STP69973,476
STP70055,STP69984,21
STP70055,STP69989,423
STP70055,STP70001,486
STP70055,STP70008,492
STP70055,STP70024,24
STP70055,STP70026,491
STP70055,STP70030,31
STP70055,STP70055,0
STP70055,STP70067,22
STP70055,STP70072,491
STP70055,STP70073,21
STP70055,STP70076,432
STP70055,STP70082,432
STP70055,STP70102,33
STP70055,STP70122,33
STP70055,STP70144,8
STP70055,STP70151,487
STP70055,STP70173,1
STP70055,STP70178,479
STP70055,STP70189,479
STP70055,STP70197,22
STP70055,STP70200,30
STP70055,STP70202,26
STP70055,STP70203,21
STP70055,STP70206,21
STP70055,STP70208,29
STP70055,STP70211,472
STP70055,STP70227,13
STP70055,STP70228,15
STP70055,STP70240,31
STP70055,STP70252,420
STP70055,STP70255,43
STP70055,STP70258,465
STP70055,STP70259,464
STP70055,STP70261,465
STP70055,STP70265,433
STP70055,STP70267,477
STP70055,STP70274,476
STP70055,STP70275,46
STP70055,STP70277,19
STP70055,STP70286,486
STP70055,STP70301,30
STP70055,STP70309,409
STP70055,STP70311,468
STP70055,STP70326,416
STP70055,STP70335,482
STP70055,STP70336,64
STP70055,STP70348,464
STP70055,STP70355,26
STP70055,STP70359,29
STP70055,STP70366,31
STP70055,STP70387,23
STP70055,STP70390,498
STP70055,STP70398,437
STP70055,STP70400,31
STP70055,STP70406,14
STP70055,STP70412,483
STP70055,STP70415,470
STP70055,STP70434,417
STP70055,STP70446,477
STP70055,STP70451,22
STP70055,STP70488,433
STP70055,STP70489,479
STP70055,STP70495,411
STP70055,STP70498,464
STP70055,STP70501,412
STP70055,STP70503,486
STP70055,STP70506,20
STP70055,STP70513,480
STP70055,STP70525,38
STP70055,STP70529,476
STP70055,STP70533,478
STP70055,STP70535,5
STP70055,STP70539,21
STP70055,STP70565,32
STP70055,STP70566,25
STP70055,STP70573,8
STP70055,STP70598,29
STP70055,STP70611,465
STP70055,STP70628,472
STP70055,STP70644,485
STP70055,STP70664,20
STP70055,STP70674,1
STP70055,STP70679,471
STP70055,STP70687,411
STP70055,STP70693,471
STP70055,STP70728,18
STP70067,DEP10001,486
STP70067,DEP10022,38
STP70067,DEP25005,10
STP70067,DEP35024,429
STP70067,DEP45024,486
STP70067,DEP50002,429
STP70067,STP62369,14
STP70067,STP62829,436
STP70067,STP63844,29
STP70067,STP63889,15
STP70067,STP64338,435
STP70067,STP64718,31
STP70067,STP65581,480
STP70067,STP65701,7
STP70067,STP66082,32
STP70067,STP66121,431
STP70067,STP66273,421
STP70067,STP66307,447
STP70067,STP66419,15
STP70067,STP66572,442
STP70067,STP66649,19
STP70067,STP66756,33
STP70067,STP67121,408
STP70067,STP67261,502
STP70067,STP67306,21
STP70067,STP67469,433
STP70067,STP67588,417
STP70067,STP67689,20
STP70067,STP67850,463
STP70067,STP67867,22
STP70067,STP67872,491
STP70067,STP67962,38
STP70067,STP68012,20
STP70067,STP68071,484
STP70067,STP68310,29
STP70067,STP68366,18
STP70067,STP68418,428
STP70067,STP68482,481
STP70067,STP68587,43
STP70067,STP68664,483
STP70067,STP68791,471
STP70067,STP68814,482
STP70067,STP68816,437
STP70067,STP68819,40
STP70067,STP68855,439
STP70067,STP68973,476
STP70067,STP69025,434
STP70067,STP69112,488
STP70067,STP69122,418
STP70067,STP69214,5
STP70067,STP69217,48
STP70067,STP69242,38
STP70067,STP69244,480
STP70067,STP69273,41
STP70067,STP69281,428
STP70067,STP69288,485
STP70067,STP69307,420
STP70067,STP69310,12
STP70067,STP69339,29
STP70067,STP69342,412
STP70067,STP69343,39
STP70067,STP69350,482
STP70067,STP69424,33
STP70067,STP69459,436
STP70067,STP69504,479
STP70067,STP69538,15
STP70067,STP69545,23
STP70067,STP69566,26
STP70067,STP69567,478
STP70067,STP69584,33
STP70067,STP69593,487
STP70067,STP69598,30
STP70067,STP69604,41
STP70067,STP69612,44
STP70067,STP69621,26
STP70067,STP69625,29
STP70067,STP69650,18
STP70067,STP69661,27
STP70067,STP69664,417
STP70067,STP69668,474
STP70067,STP69677,421
STP70067,STP69710,488
STP70067,STP69715,29
STP70067,STP69759,423
STP70067,STP69795,8
STP70067,STP69799,29
STP70067,STP69824,473
STP70067,STP69828,439
STP70067,STP69835,483
STP70067,STP69842,37
STP70067,STP69846,474
STP70067,STP69857,488
STP70067,STP69873,21
STP70067,STP69890,415
STP70067,STP69892,438
STP70067,STP69894,16
STP70067,STP69898,17
STP70067,STP69910,41
STP70067,STP69921,408
STP70067,STP69923,13
STP70067,STP69927,427
STP70067,STP69934,43
STP70067,STP69940,32
STP70067,STP69943,30
STP70067,STP69946,409
STP70067,STP69963,9
STP70067,STP69964,479
STP70067,STP69973,481
STP70067,STP69984,12
STP70067,STP69989,426
STP70067,STP70001,490
STP70067,STP70008,496
STP70067,STP70024,10
STP70067,STP70026,495
STP70067,STP70030,34
STP70067,STP70055,21
STP70067,STP70067,0
STP70067,STP70072,495
STP70067,STP70073,10
STP70067,STP70076,436
STP70067,STP70082,436
STP70067,STP70102,30
STP70067,STP70122,48
STP70067,STP70144,20
STP70067,STP70151,492
STP70067,STP70173,20
STP70067,STP70178,483
STP70067,STP70189,483
STP70067,STP70197,6
STP70067,STP70200,34
STP70067,STP70202,19
STP70067,STP70203,26
STP70067,STP70206,30
STP70067,STP70208,44
STP70067,STP70211,476
STP70067,STP70227,31
STP70067,STP70228,17
STP70067,STP70240,28
STP70067,STP70252,424
STP70067,STP70255,36
STP70067,STP70258,470
STP70067,STP70259,468
STP70067,STP70261,470
STP70067,STP70265,436
STP70067,STP70267,481
STP70067,STP70274,481
STP70067,STP70275,37
STP70067,STP70277,13
STP70067,STP70286,490
STP70067,STP70301,27
STP70067,STP70309,413
STP70067,STP70311,473
STP70067,STP70326,420
STP70067,STP70335,486
STP70067,STP70336,65
STP70067,STP70348,469
STP70067,STP70355,36
STP70067,STP70359,7
STP70067,STP70366,32
STP70067,STP70387,9
STP70067,STP70390,502
STP70067,STP70398,442
STP70067,STP70400,8
STP70067,STP70406,29
STP70067,STP70412,487
STP70067,STP70415,475
STP70067,STP70434,422
STP70067,STP70446,482
STP70067,STP70451,7
STP70067,STP70488,437
STP70067,STP70489,484
STP70067,STP70495,415
STP70067,STP70498,468
STP70067,STP70501,416
STP70067,STP70503,490
STP70067,STP70506,17
STP70067,STP70513,485
STP70067,STP70525,40
STP70067,STP70529,480
STP70067,STP70533,482
STP70067,STP70535,21
STP70067,STP70539,12
STP70067,STP70565,47
STP70067,STP70566,9
STP70067,STP70573,23
STP70067,STP70598,44
STP70067,STP70611,469
STP70067,STP70628,476
STP70067,STP70644,489
STP70067,STP70664,17
STP70067,STP70674,22
STP70067,STP70679,475
STP70067,STP70687,415
STP70067,STP70693,475
STP70067,STP70728,33
STP70072,DEP10001,16
STP70072,DEP10022,528
STP70072,DEP25005,506
STP70072,DEP35024,133
STP70072,DEP45024,16
STP70072,DEP50002,133
STP70072,STP62369,492
STP70072,STP62829,136
STP70072,STP63844,498
STP70072,STP63889,513
STP70072,STP64338,140
STP70072,STP64718,503
STP70072,STP65581,36
STP70072,STP65701,507
STP70072,STP66082,512
STP70072,STP66121,154
STP70072,STP66273,137
STP70072,STP66307,56
STP70072,STP66419,505
STP70072,STP66572,140
STP70072,STP66649,489
STP70072,STP66756,514
STP70072,STP67121,143
STP70072,STP67261,15
STP70072,STP67306,488
STP70072,STP67469,153
STP70072,STP67588,149
STP70072,STP67689,498
STP70072,STP67850,36
STP70072,STP67867,496
STP70072,STP67872,9
STP70072,STP67962,516
STP70072,STP68012,488
STP70072,STP68071,24
STP70072,STP68310,505
STP70072,STP68366,499
STP70072,STP68418,131
STP70072,STP68482,21
STP70072,STP68587,522
STP70072,STP68664,17
STP70072,STP68791,31
STP70072,STP68814,29
STP70072,STP68816,140
STP70072,STP68819,507
STP70072,STP68855,138
STP70072,STP68973,27
STP70072,STP69025,137
STP70072,STP69112,14
STP70072,STP69122,145
STP70072,STP69214,502
STP70072,STP69217,526
STP70072,STP69242,516
STP70072,STP69244,25
STP70072,STP69273,523
STP70072,STP69281,134
STP70072,STP69288,16
STP70072,STP69307,123
STP70072,STP69310,496
STP70072,STP69339,506
STP70072,STP69342,139
STP70072,STP69343,517
STP70072,STP69350,17
STP70072,STP69424,512
STP70072,STP69459,143
STP70072,STP69504,37
STP70072,STP69538,499
STP70072,STP69545,493
STP70072,STP69566,516
STP70072,STP69567,23
STP70072,STP69584,512
STP70072,STP69593,18
STP70072,STP69598,519
STP70072,STP69604,519
STP70072,STP69612,522
STP70072,STP69621,495
STP70072,STP69625,526
STP70072,STP69650,513
STP70072,STP69661,523
STP70072,STP69664,130
STP70072,STP69668,27
STP70072,STP69677,143
STP70072,STP69710,14
STP70072,STP69715,508
STP70072,STP69759,137
STP70072,STP69795,507
STP70072,STP69799,517
STP70072,STP69824,31
STP70072,STP69828,143
STP70072,STP69835,20
STP70072,STP69842,513
STP70072,STP69846,30
STP70072,STP69857,19
STP70072,STP69873,501
STP70072,STP69890,142
STP70072,STP69892,140
STP70072,STP69894,499
STP70072,STP69898,493
STP70072,STP69910,510
STP70072,STP69921,135
STP70072,STP69923,501
STP70072,STP69927,136
STP70072,STP69934,509
STP70072,STP69940,522
STP70072,STP69943,512
STP70072,STP69946,136
STP70072,STP69963,503
STP70072,STP69964,36
STP70072,STP69973,36
STP70072,STP69984,508
STP70072,STP69989,133
STP70072,STP70001,16
STP70072,STP70008,5
STP70072,STP70024,501
STP70072,STP70026,4
STP70072,STP70030,516
STP70072,STP70055,499
STP70072,STP70067,505
STP70072,STP70072,0
STP70072,STP70073,498
STP70072,STP70076,139
STP70072,STP70082,152
STP70072,STP70102,526
STP70072,STP70122,510
STP70072,STP70144,498
STP70072,STP70151,32
STP70072,STP70173,498
STP70072,STP70178,24
STP70072,STP70189,21
STP70072,STP70197,500
STP70072,STP70200,523
STP70072,STP70202,519
STP70072,STP70203,514
STP70072,STP70206,514
STP70072,STP70208,522
STP70072,STP70211,33
STP70072,STP70227,506
STP70072,STP70228,508
STP70072,STP70240,527
STP70072,STP70252,134
STP70072,STP70255,514
STP70072,STP70258,30
STP70072,STP70259,31
STP70072,STP70261,30
STP70072,STP70265,151
STP70072,STP70267,28
STP70072,STP70274,22
STP70072,STP70275,515
STP70072,STP70277,496
STP70072,STP70286,22
STP70072,STP70301,521
STP70072,STP70309,140
STP70072,STP70311,36
STP70072,STP70326,137
STP70072,STP70335,18
STP70072,STP70336,543
STP70072,STP70348,35
STP70072,STP70355,519
